Name,Age,Distance,Duration,Steps,HeartRate,Calories
Carol Stevens,21,,75.0,15915.0,135.0,689.0
Benjamin Torres,34,7.0,46.0,10706.0,102.0,486.0
Mark Rios,49,3.0,28.0,11485.0,79.0,637.0
Janet Moore,64,1.0,29.0,2834.0,,588.0
Daniel Silva,62,4.0,17.0,1090.0,130.0,151.0
Glenn Lynch,33,,77.0,11357.0,130.0,745.0
James James,31,5.0,39.0,9696.0,160.0,590.0
Heidi Duffy,29,10.0,60.0,11680.0,96.0,518.0
Scott Wright,63,5.0,32.0,2383.0,82.0,582.0
Terry Gallagher,35,4.0,71.0,14320.0,97.0,613.0
Nicole Foster,53,1.0,10.0,2804.0,61.0,507.0
Javier Hunter,61,1.0,18.0,,97.0,202.0
Bradley Kent,57,3.0,42.0,2598.0,,257.0
Scott Macdonald,59,2.0,11.0,2734.0,113.0,625.0
Regina Brown,58,2.0,20.0,,123.0,392.0
Karen Stewart,60,5.0,25.0,3003.0,135.0,132.0
Spencer Ferguson,49,4.0,31.0,10261.0,158.0,454.0
Christopher Barrett,56,4.0,,1576.0,143.0,168.0
Doris Murray,41,6.0,61.0,11513.0,101.0,291.0
Melissa Hayes,37,5.0,55.0,7102.0,76.0,324.0
Jonathan Pitts,63,2.0,24.0,1042.0,172.0,116.0
Christopher Chambers,53,3.0,12.0,1166.0,60.0,158.0
Anita Thompson,48,1.0,78.0,8565.0,155.0,425.0
Larry Stokes,59,5.0,15.0,1066.0,73.0,610.0
Latoya Smith,64,3.0,12.0,4843.0,140.0,564.0
David White,42,,44.0,7140.0,,540.0
Kristin Mendoza,64,0.0,,3342.0,155.0,232.0
Emily Esparza,53,3.0,33.0,4623.0,177.0,686.0
Caitlin Morton,34,10.0,65.0,15068.0,114.0,718.0
Michael Hansen,43,5.0,61.0,11606.0,130.0,419.0
Lauren Terrell,60,1.0,48.0,2125.0,115.0,386.0
Suzanne Klein,56,2.0,37.0,,146.0,346.0
Dana Ramsey,48,4.0,41.0,11331.0,75.0,295.0
Cheyenne Alvarez,57,0.0,28.0,1487.0,143.0,188.0
Cassandra Thompson,22,12.0,104.0,15221.0,133.0,838.0
George Beck,55,4.0,,3650.0,173.0,605.0
Amy Frazier,59,4.0,29.0,2736.0,134.0,306.0
Kyle Hayes,34,3.0,70.0,14140.0,136.0,733.0
Jennifer Cole,63,,30.0,2916.0,170.0,
Adam Watts,34,7.0,93.0,8550.0,155.0,324.0
Barbara Armstrong,54,2.0,35.0,,96.0,696.0
Adam Proctor,33,2.0,89.0,14048.0,92.0,
Wyatt Mooney,47,3.0,38.0,,132.0,303.0
Craig Smith,50,5.0,65.0,8493.0,134.0,416.0
Kathleen Wilson,29,9.0,96.0,13905.0,98.0,547.0
Nicholas Kelly,45,6.0,73.0,10214.0,114.0,282.0
Mrs. Marissa Meyer,61,2.0,10.0,4836.0,117.0,575.0
Lisa Wright DDS,27,7.0,72.0,15416.0,164.0,434.0
Jodi Sims,19,2.0,55.0,17222.0,150.0,639.0
Frank Mathis,27,,49.0,10045.0,123.0,416.0
Justin Smith,43,7.0,74.0,6256.0,122.0,425.0
Amanda Anderson,26,1.0,80.0,12867.0,110.0,441.0
Barbara Boyd,57,3.0,26.0,2734.0,127.0,683.0
Warren Jenkins,32,9.0,67.0,12809.0,106.0,
Allison Hicks,29,3.0,40.0,11679.0,155.0,709.0
Brooke Miller,47,7.0,25.0,7219.0,119.0,
Brian Bailey,63,4.0,10.0,1611.0,133.0,426.0
Timothy Morrison,37,3.0,40.0,7631.0,162.0,365.0
Edward Spence,23,6.0,,13804.0,85.0,602.0
Amanda Gonzalez,33,2.0,,15822.0,108.0,483.0
Jessica Francis,46,2.0,33.0,11314.0,93.0,
Logan Stewart,64,4.0,40.0,3596.0,116.0,
Anthony Evans,29,10.0,87.0,10995.0,123.0,352.0
Yolanda Walters,48,,25.0,8391.0,110.0,223.0
Megan Reynolds,19,14.0,87.0,,83.0,676.0
Annette Wilson,47,4.0,48.0,11082.0,71.0,236.0
Julie Rodriguez,42,8.0,29.0,7680.0,144.0,295.0
Todd Smith,22,12.0,110.0,12661.0,142.0,
Dan Fowler,56,0.0,21.0,3073.0,82.0,430.0
Terri Marks,61,2.0,42.0,,171.0,424.0
Devin Brown,50,3.0,37.0,8148.0,130.0,566.0
Tiffany Sosa,46,6.0,73.0,11943.0,127.0,327.0
Glenn Whitehead,46,4.0,33.0,7982.0,166.0,231.0
Brian Vargas,47,2.0,48.0,10067.0,103.0,365.0
Richard Kline,44,,52.0,,103.0,
Eric Little,28,6.0,62.0,8714.0,100.0,548.0
Andrew Montes,33,6.0,54.0,10672.0,127.0,
Kevin Velez,46,6.0,32.0,10337.0,99.0,606.0
Kathy Patterson,33,6.0,97.0,14139.0,142.0,586.0
Deanna Taylor,39,6.0,52.0,11383.0,134.0,552.0
Katie Henderson,49,8.0,47.0,10680.0,84.0,437.0
Jacob Sweeney,53,2.0,34.0,2957.0,140.0,
Ryan Price MD,49,,,8759.0,101.0,438.0
Mike Graham,49,5.0,67.0,11396.0,,460.0
Mary Erickson,49,2.0,32.0,8355.0,159.0,
David Meza,35,3.0,87.0,8858.0,125.0,454.0
Cameron Mcmillan,51,5.0,16.0,3953.0,100.0,496.0
Heather Li,22,5.0,70.0,16581.0,106.0,594.0
John Smith,31,1.0,50.0,8616.0,107.0,737.0
Brian White,19,14.0,71.0,14413.0,98.0,
Joseph Nunez,29,,67.0,,92.0,705.0
Mitchell Nguyen,63,2.0,30.0,2392.0,91.0,112.0
Kenneth Fowler,27,4.0,72.0,15113.0,85.0,474.0
Nathaniel Gonzalez,40,7.0,70.0,7916.0,149.0,464.0
Wesley Perry,54,3.0,26.0,1893.0,65.0,490.0
Robin Chapman,56,0.0,12.0,1692.0,72.0,291.0
Sarah Flores,23,4.0,113.0,12454.0,131.0,678.0
Steven Ross III,30,10.0,,11420.0,87.0,646.0
Joseph Zamora,61,3.0,21.0,3660.0,,202.0
Marcus Gomez,56,2.0,42.0,4089.0,,329.0
Adam Lynch,60,3.0,42.0,1911.0,111.0,495.0
Karen Hall,49,3.0,40.0,,71.0,492.0
Brandon Jennings,21,14.0,105.0,13239.0,134.0,431.0
Christina Wall,52,4.0,26.0,1406.0,73.0,586.0
Patricia Lopez,18,4.0,26.0,1406.0,73.0,586.0
Ashley Lambert,25,7.0,88.0,19946.0,141.0,807.0
Christopher Goodman,55,2.0,29.0,3820.0,179.0,469.0
Joseph Reed,39,1.0,,11055.0,78.0,341.0
Blake Moore,35,2.0,98.0,8828.0,154.0,377.0
Chad Howard,40,4.0,29.0,7670.0,131.0,569.0
Adam Craig MD,54,2.0,33.0,,157.0,414.0
Matthew Hernandez,20,8.0,98.0,19746.0,,516.0
Melissa Graves,64,2.0,32.0,1797.0,,
Stephanie Cummings,53,0.0,45.0,,95.0,604.0
Brian Chen,48,,,7494.0,,
Thomas Hernandez,40,,41.0,10646.0,158.0,362.0
Mandy Brown,42,,47.0,9904.0,104.0,505.0
Rhonda Baker,49,6.0,67.0,,71.0,430.0
Donald Morales,22,2.0,80.0,,120.0,566.0
Andrew Durham,52,2.0,30.0,,153.0,124.0
Kelly Smith,19,7.0,109.0,13821.0,133.0,505.0
Linda Elliott,43,6.0,38.0,8447.0,107.0,382.0
Jason Hamilton,40,1.0,,7320.0,164.0,
Jennifer Sullivan,25,,85.0,12611.0,101.0,671.0
Adam Hill,28,7.0,,13683.0,,469.0
Mark Sanders,48,,25.0,9703.0,77.0,310.0
Melissa Medina,26,1.0,45.0,11967.0,141.0,468.0
Diana Mccullough,46,6.0,78.0,7570.0,,415.0
James Anderson,29,2.0,51.0,15617.0,85.0,435.0
Kimberly Austin,48,6.0,26.0,6982.0,91.0,550.0
Mary Richardson,36,4.0,37.0,,75.0,
Lisa Gilbert,46,2.0,74.0,,103.0,363.0
Richard Tran,46,5.0,57.0,11332.0,94.0,281.0
Kristina Douglas,62,4.0,30.0,3454.0,60.0,629.0
Brian Cannon,56,1.0,46.0,3664.0,170.0,414.0
Timothy Lawrence,32,5.0,99.0,10726.0,91.0,567.0
Kelly Bowen,27,4.0,64.0,11549.0,152.0,692.0
Rebecca Harvey,37,2.0,71.0,10582.0,168.0,591.0
Timothy Rose,51,3.0,23.0,2580.0,115.0,486.0
Jeffrey Burton,55,,47.0,2456.0,88.0,228.0
Rodney Jackson,28,6.0,60.0,15355.0,135.0,484.0
Sarah Smith,54,5.0,33.0,3478.0,61.0,
Andrew Stewart,35,,47.0,11048.0,133.0,787.0
Hunter Gross,43,2.0,,11855.0,85.0,
Carmen Smith,44,1.0,42.0,6687.0,151.0,620.0
Whitney Rodriguez,37,2.0,27.0,6478.0,149.0,518.0
Kenneth Huerta,39,2.0,41.0,8431.0,88.0,362.0
Denise Coleman,60,3.0,35.0,3197.0,129.0,172.0
Samuel Patterson,21,5.0,95.0,15488.0,135.0,698.0
Jennifer Rhodes,33,2.0,,14829.0,137.0,775.0
Amy Meyer,37,4.0,56.0,6313.0,100.0,
Danny Williams,46,1.0,26.0,9552.0,98.0,569.0
Meagan Fleming,50,3.0,77.0,8590.0,81.0,311.0
James Daniel,24,,69.0,12223.0,83.0,789.0
Scott Rose,42,,61.0,,,529.0
Mr. Ray Stuart MD,38,5.0,76.0,6767.0,79.0,273.0
Patrick York,27,,69.0,13498.0,95.0,402.0
Jonathan Henry,22,8.0,,15036.0,,593.0
Diane Fuentes,27,2.0,82.0,14358.0,156.0,
Stacey Espinoza,60,2.0,36.0,2122.0,77.0,481.0
Kelly Collins,25,8.0,100.0,,112.0,
Luis Rose,20,14.0,,17146.0,102.0,
Brandy Carson,33,1.0,58.0,,101.0,583.0
Glenda Diaz,45,4.0,,,163.0,466.0
Brittany Owens,26,9.0,,9149.0,131.0,
Melissa Ponce,64,3.0,43.0,4794.0,151.0,227.0
Sarah Garner,55,5.0,49.0,4976.0,,383.0
Scott Long,20,11.0,115.0,19141.0,127.0,838.0
Jessica Wood,37,1.0,50.0,11782.0,70.0,338.0
Jenny Cisneros,34,9.0,87.0,13353.0,138.0,661.0
Olivia Jones,30,,64.0,14164.0,102.0,607.0
Morgan Hodge,26,2.0,72.0,15426.0,,705.0
Monique Guzman,25,,61.0,18353.0,154.0,877.0
Brandon Rogers,48,1.0,26.0,8586.0,153.0,623.0
Anne Warren,32,7.0,91.0,9127.0,,
John Wilson,60,3.0,23.0,3866.0,83.0,583.0
Kenneth Wells Jr.,26,0.0,96.0,12084.0,79.0,
Miss Bethany Keith DDS,33,7.0,73.0,15318.0,132.0,334.0
Jennifer Barnes,21,10.0,101.0,19884.0,85.0,801.0
Richard Cooke,35,10.0,50.0,9920.0,119.0,535.0
Melanie Cunningham,31,5.0,89.0,14482.0,138.0,301.0
Robert Hughes,24,7.0,65.0,13441.0,136.0,699.0
Victoria Moody,44,4.0,27.0,6589.0,121.0,368.0
Ronald Dominguez,32,5.0,67.0,8475.0,108.0,411.0
Danielle Williamson,30,7.0,41.0,14357.0,121.0,571.0
Angela Schaefer,42,,61.0,9245.0,104.0,583.0
Tiffany Sosa,63,0.0,47.0,1850.0,148.0,373.0
Dustin Smith,29,5.0,77.0,15940.0,148.0,744.0
Miss Brittany Dawson,27,6.0,71.0,8286.0,,408.0
Gregory Fields,44,,72.0,8903.0,102.0,601.0
Linda Scott,56,0.0,48.0,1031.0,,679.0
Jaime Valdez,48,3.0,57.0,6829.0,73.0,425.0
Austin Moore,63,5.0,16.0,3023.0,114.0,321.0
Gene Haas,44,,25.0,6619.0,141.0,378.0
David Marsh,32,2.0,97.0,9847.0,105.0,628.0
Shannon Moore,44,4.0,32.0,6757.0,102.0,372.0
Krystal Miller,59,0.0,40.0,3236.0,162.0,291.0
Anthony Williams,41,4.0,56.0,6299.0,105.0,
Rebecca Martin,45,,64.0,9867.0,94.0,342.0
Joshua Abbott,46,7.0,54.0,6183.0,152.0,432.0
Darrell Suarez,23,4.0,88.0,16395.0,141.0,612.0
Jonathan Barrett,53,1.0,27.0,4146.0,,429.0
Laura Evans,61,0.0,35.0,1193.0,97.0,368.0
Lisa Horton,28,6.0,41.0,12314.0,78.0,649.0
Jessica Salazar,25,3.0,73.0,15412.0,82.0,548.0
Katherine Newton,27,9.0,39.0,12918.0,159.0,445.0
Sharon Morrison,21,8.0,115.0,15161.0,139.0,560.0
James Rogers,52,5.0,,,176.0,342.0
Michelle Owen,30,2.0,67.0,10916.0,116.0,
Amy Pena,31,3.0,47.0,11218.0,108.0,731.0
Eric Cooper,38,4.0,29.0,10218.0,151.0,217.0
Kevin White,46,3.0,45.0,8936.0,141.0,
Sean Johnson,28,7.0,51.0,13587.0,122.0,722.0
Samuel Rice,48,5.0,40.0,8522.0,147.0,424.0
Daniel Atkinson,31,7.0,41.0,,145.0,410.0
Brian Ryan,60,1.0,30.0,1966.0,65.0,364.0
Spencer Booth,33,1.0,37.0,10591.0,134.0,394.0
Sara Hardy,18,1.0,37.0,10591.0,134.0,394.0
Ruth Strong,27,,79.0,11591.0,99.0,504.0
Steve Day,58,,46.0,3606.0,106.0,197.0
William Sanchez,53,,,1491.0,101.0,214.0
Anne Schneider,62,5.0,36.0,4203.0,117.0,685.0
Jack Butler,24,15.0,82.0,12901.0,150.0,827.0
Anne Pena,59,4.0,26.0,3804.0,109.0,282.0
Russell West,18,4.0,26.0,3804.0,109.0,282.0
Matthew Williams,60,1.0,48.0,2694.0,,463.0
Katherine Daniels,54,4.0,28.0,3198.0,155.0,649.0
Nathan Martinez,59,1.0,14.0,3249.0,117.0,457.0
Jennifer Castillo,50,1.0,53.0,9814.0,114.0,466.0
David Davis,45,,79.0,8947.0,107.0,550.0
Michael Dixon,40,,73.0,10578.0,81.0,232.0
Robert Sanchez,25,6.0,65.0,15661.0,104.0,715.0
Sean Park,31,7.0,77.0,8155.0,143.0,768.0
Cassandra Brooks,32,4.0,71.0,14011.0,141.0,769.0
Laurie Carr,27,7.0,62.0,14373.0,141.0,742.0
Larry Wright,57,1.0,14.0,2531.0,87.0,402.0
Paul White,58,2.0,46.0,3081.0,72.0,659.0
Douglas Lopez,53,3.0,37.0,1684.0,101.0,
Christopher Shepherd,23,3.0,61.0,19732.0,152.0,477.0
Adam Farmer,35,,60.0,9166.0,130.0,544.0
John Johnson,22,2.0,68.0,19259.0,132.0,828.0
Mario Hammond,49,1.0,72.0,8478.0,81.0,535.0
Jon Grant,33,8.0,87.0,13123.0,134.0,677.0
Michelle Stark DDS,61,3.0,31.0,1428.0,141.0,413.0
Jose Coleman,58,3.0,41.0,3749.0,127.0,243.0
Melanie Pratt,29,8.0,,8161.0,157.0,326.0
Michael Rodriguez,20,4.0,94.0,12028.0,94.0,666.0
Heather Allison,51,1.0,11.0,,134.0,160.0
Cody Rodgers,25,5.0,52.0,14029.0,105.0,
Felicia Scott,38,5.0,53.0,10221.0,83.0,577.0
Edward Thomas,59,4.0,41.0,3832.0,156.0,315.0
James Butler,56,1.0,13.0,3730.0,148.0,365.0
Steven Romero,35,1.0,58.0,,104.0,655.0
Gary Jones,37,7.0,62.0,9589.0,82.0,398.0
Zachary Brown,56,1.0,,4260.0,93.0,241.0
Andrew Wright,49,8.0,58.0,8237.0,73.0,439.0
Mark Davis,27,9.0,66.0,14869.0,137.0,379.0
Sarah Gonzalez,47,1.0,57.0,8081.0,150.0,253.0
James Koch,22,14.0,74.0,15719.0,,608.0
Matthew Lewis,21,12.0,118.0,14410.0,142.0,434.0
Isaiah Carlson,64,5.0,10.0,2723.0,92.0,
Michael Craig,39,6.0,57.0,11587.0,116.0,391.0
Donna Martin,49,1.0,28.0,10514.0,73.0,294.0
Eric Watkins,19,2.0,70.0,13598.0,,
Karen Cline,22,15.0,52.0,16017.0,,529.0
David Buchanan,23,2.0,84.0,,128.0,732.0
Michael Rasmussen,28,10.0,68.0,12244.0,111.0,636.0
Matthew Graham,36,6.0,33.0,6888.0,76.0,367.0
James Black,28,,89.0,14458.0,158.0,511.0
Lance Navarro,32,2.0,52.0,8770.0,103.0,364.0
John Meyer,25,9.0,116.0,19984.0,108.0,735.0
Wendy Frank,21,13.0,102.0,14958.0,99.0,834.0
Tommy Lopez,23,14.0,56.0,18314.0,,791.0
Melanie Yu,54,4.0,15.0,,150.0,405.0
John Fields,31,3.0,,12841.0,153.0,607.0
Brian Forbes,20,3.0,97.0,13424.0,155.0,874.0
Andrew Robbins,18,3.0,97.0,13424.0,155.0,874.0
Jeffrey Perez,33,,59.0,14243.0,,379.0
Calvin Lee,26,2.0,65.0,15697.0,80.0,316.0
Mark Hobbs,50,1.0,56.0,10855.0,121.0,593.0
Miss Jacqueline White,32,7.0,59.0,14402.0,145.0,591.0
Jaclyn King,53,1.0,36.0,4438.0,67.0,529.0
Rodney Perez,41,0.0,74.0,11714.0,117.0,340.0
Matthew Gallegos,51,1.0,28.0,4867.0,60.0,
Kelsey Carter,46,3.0,73.0,7070.0,116.0,290.0
Patricia Jackson,59,3.0,14.0,2808.0,100.0,577.0
Joel Harper MD,31,6.0,64.0,15749.0,89.0,559.0
Scott Rivera,44,1.0,33.0,11267.0,111.0,386.0
Regina Barnes,46,6.0,67.0,,130.0,635.0
Jacob Brown,19,13.0,104.0,13629.0,106.0,733.0
Cindy Curry,27,8.0,97.0,14597.0,157.0,389.0
Blake Cunningham,64,4.0,44.0,1030.0,64.0,504.0
Amanda Martinez,33,1.0,93.0,9503.0,154.0,575.0
Manuel Becker,27,2.0,85.0,14906.0,159.0,562.0
Roberto Goodwin,55,4.0,23.0,1546.0,173.0,217.0
Alexis Gibson,45,2.0,41.0,6657.0,156.0,305.0
Lori West MD,23,13.0,104.0,12464.0,90.0,683.0
Justin Bell,53,4.0,28.0,4658.0,93.0,139.0
Larry Hill,27,2.0,75.0,14873.0,150.0,
Brian Johnson,37,2.0,75.0,,95.0,
Jonathan White,50,5.0,77.0,11204.0,91.0,443.0
Rebecca Sanchez,21,9.0,70.0,,155.0,
Elizabeth Robinson,54,4.0,36.0,2128.0,66.0,471.0
Amy Lawson,64,1.0,46.0,4199.0,99.0,501.0
Gregory Mahoney,55,1.0,25.0,,77.0,250.0
Erica Mccoy,40,4.0,28.0,6090.0,138.0,477.0
Latoya Moore,40,4.0,,,94.0,312.0
Isabel Riley,64,4.0,22.0,1362.0,82.0,487.0
Rebekah Armstrong,24,15.0,90.0,14166.0,139.0,457.0
Brandi Reeves,25,15.0,103.0,13909.0,89.0,450.0
Tammy Wallace,63,1.0,,3236.0,177.0,
Aaron Valdez,47,4.0,61.0,9678.0,145.0,589.0
Terry Carlson,57,4.0,45.0,2234.0,167.0,279.0
Sarah Holloway,40,5.0,32.0,8585.0,79.0,530.0
Linda James,21,3.0,65.0,,88.0,850.0
Alicia Everett,33,7.0,,,147.0,596.0
Jeff Mclaughlin,37,8.0,73.0,10095.0,73.0,565.0
Phillip Benitez,40,4.0,,9935.0,163.0,420.0
Jeff Martinez,31,2.0,59.0,12913.0,76.0,786.0
Wendy King,40,1.0,73.0,9087.0,145.0,255.0
Roger Hurst,61,3.0,34.0,4005.0,131.0,304.0
Mary Franco,62,3.0,,3373.0,149.0,513.0
Amanda Sanders,26,3.0,42.0,15610.0,92.0,
Charles Smith,37,1.0,,9552.0,91.0,648.0
Zachary Wiggins,38,5.0,75.0,,115.0,577.0
John Lee,30,6.0,35.0,14249.0,117.0,376.0
Jeffrey Patel,61,2.0,41.0,,,262.0
Pamela Stokes,36,3.0,55.0,10307.0,158.0,387.0
Stephanie Miller,31,6.0,86.0,12981.0,138.0,609.0
John Jackson,25,12.0,89.0,19319.0,151.0,415.0
David Barker,33,7.0,,12735.0,82.0,415.0
Wendy Glass,37,6.0,49.0,10320.0,103.0,344.0
Samantha Ryan,36,5.0,,9300.0,99.0,258.0
Joseph Peterson,26,7.0,88.0,10018.0,,445.0
Ms. Annette Carter,43,4.0,40.0,,131.0,259.0
Tammy Cole,39,6.0,53.0,9920.0,106.0,211.0
Sonya Turner,22,9.0,96.0,19938.0,108.0,659.0
Kelly Thomas,45,3.0,64.0,7345.0,,268.0
Sara Hubbard,59,3.0,19.0,2000.0,165.0,326.0
Andrew Miller,30,3.0,94.0,13703.0,143.0,379.0
Jessica Carlson,29,4.0,55.0,14981.0,,791.0
Kelsey Fleming,32,6.0,78.0,8538.0,158.0,300.0
James Rangel,25,11.0,105.0,18468.0,108.0,852.0
Bethany Black,52,3.0,26.0,3430.0,170.0,346.0
Angela Burke,41,1.0,77.0,10324.0,133.0,366.0
Sheryl Gilmore,41,2.0,60.0,6101.0,133.0,529.0
Jennifer Ramos,35,9.0,86.0,10114.0,149.0,351.0
Casey Hammond,36,2.0,56.0,,163.0,502.0
Brandon French,18,2.0,56.0,,163.0,502.0
Kevin Moss,34,11.0,90.0,14132.0,78.0,584.0
Thomas Mitchell,46,8.0,44.0,6716.0,79.0,
Beverly Mason,35,3.0,55.0,13426.0,81.0,425.0
Robert Torres,58,4.0,39.0,1894.0,87.0,378.0
Audrey Smith,22,11.0,106.0,14574.0,139.0,845.0
Amber Moore,47,,43.0,,87.0,473.0
Christopher Miles,58,5.0,39.0,2586.0,93.0,681.0
Timothy Simmons,46,2.0,39.0,6528.0,132.0,338.0
Kristin Tanner,47,7.0,55.0,11928.0,,482.0
Jennifer Ramirez,19,4.0,95.0,15444.0,121.0,874.0
Nathan Foster,21,,,12707.0,,516.0
Keith Lindsey,50,4.0,45.0,11389.0,127.0,502.0
Jessica Schmitt,61,4.0,13.0,3627.0,118.0,637.0
Andrew Richards Jr.,63,5.0,37.0,4341.0,76.0,300.0
John Park,49,3.0,52.0,8711.0,,321.0
Stephanie Johnson,18,3.0,52.0,8711.0,,321.0
Angela Sanders,58,,32.0,2263.0,,215.0
Jamie Johnson,39,3.0,48.0,11927.0,153.0,573.0
Pamela Rivera,29,8.0,64.0,13732.0,114.0,619.0
Kristin Yoder,51,3.0,45.0,2394.0,61.0,366.0
Rhonda Mcguire,60,5.0,17.0,4889.0,110.0,378.0
Jason Mayer,50,2.0,67.0,7719.0,168.0,
Rebecca Perez,26,4.0,90.0,9040.0,147.0,
Keith Cooper,28,7.0,51.0,11175.0,156.0,
James Browning,61,3.0,45.0,2666.0,158.0,204.0
Oscar Hernandez,29,2.0,81.0,14018.0,81.0,308.0
Kristen Henderson,30,4.0,,12559.0,116.0,543.0
Cindy Houston,47,4.0,57.0,11091.0,94.0,537.0
Darlene Anderson MD,20,6.0,71.0,15532.0,123.0,
Natasha Thompson,59,0.0,24.0,2323.0,103.0,436.0
Tammy Knight,40,2.0,37.0,11778.0,126.0,425.0
Michael Chavez,38,1.0,29.0,7244.0,160.0,493.0
Valerie Cain,26,10.0,45.0,10486.0,161.0,460.0
Laura Wallace,20,12.0,109.0,17473.0,149.0,515.0
Kathryn Cohen,37,6.0,42.0,10868.0,120.0,572.0
Karen Hansen,45,1.0,61.0,9009.0,142.0,
Andrew Wells,24,7.0,75.0,16477.0,121.0,455.0
Alex Mcconnell,54,1.0,17.0,4370.0,,684.0
Ryan Adams,32,1.0,76.0,11971.0,117.0,361.0
Kimberly Garcia,47,2.0,30.0,,168.0,620.0
Kimberly Schultz,57,2.0,46.0,,75.0,386.0
Mrs. Margaret Martin,45,8.0,69.0,7184.0,73.0,575.0
Deanna Buchanan,42,,64.0,9735.0,134.0,
Elizabeth Lewis,55,3.0,37.0,2371.0,144.0,
Lisa Martinez,22,13.0,,,106.0,
Ann Murphy,62,,12.0,3146.0,87.0,
Samuel Smith,30,4.0,46.0,8700.0,115.0,638.0
Kelly Gibson,25,1.0,75.0,17495.0,82.0,740.0
Kenneth Bryan,56,5.0,25.0,2318.0,150.0,211.0
Kristie Wolfe,18,5.0,25.0,2318.0,150.0,211.0
Christopher Snyder,41,,28.0,10782.0,101.0,526.0
Jordan Thomas,59,2.0,,2994.0,95.0,398.0
Eric Long,18,2.0,,2994.0,95.0,398.0
Mrs. Holly Nguyen DDS,18,2.0,,2994.0,95.0,398.0
Aaron Sutton,40,0.0,67.0,9722.0,126.0,446.0
Justin Wong,54,1.0,23.0,2831.0,168.0,447.0
Sheila Levy,22,,95.0,,103.0,771.0
John Manning,57,3.0,33.0,3536.0,122.0,433.0
Mary Barnett,57,5.0,48.0,4162.0,125.0,688.0
Ryan Wheeler,63,2.0,12.0,3707.0,147.0,425.0
Kendra Moore,31,2.0,68.0,14205.0,150.0,728.0
Adam Flowers,62,1.0,19.0,2779.0,107.0,476.0
Brandon Simmons Jr.,32,6.0,93.0,8927.0,83.0,686.0
Deanna Villa,53,3.0,25.0,1374.0,88.0,431.0
Justin Barnett,32,3.0,59.0,8798.0,90.0,582.0
Christopher Olson,18,3.0,59.0,8798.0,90.0,582.0
Tami Bauer,46,7.0,,6677.0,78.0,223.0
Richard Floyd,49,7.0,32.0,7724.0,152.0,573.0
Nicole Winters,23,15.0,99.0,18112.0,81.0,453.0
Travis Beck,46,2.0,56.0,,149.0,
Chelsea Herrera,34,8.0,58.0,,157.0,708.0
Danielle Hopkins,37,,78.0,8073.0,77.0,432.0
Joel Kelly,55,4.0,36.0,4589.0,,378.0
Tom Wright,24,1.0,51.0,14721.0,85.0,853.0
Mark Cook,34,10.0,64.0,13695.0,,787.0
Stacy Barnett,30,,84.0,13957.0,162.0,729.0
Gregory Hale,50,1.0,77.0,8681.0,109.0,354.0
Courtney Mitchell,45,7.0,47.0,,118.0,418.0
Melissa Mccarthy,24,3.0,99.0,16427.0,128.0,858.0
Marie Smith,61,1.0,21.0,3406.0,176.0,279.0
Ricky Martin,34,8.0,60.0,10334.0,127.0,739.0
Ashley White,62,1.0,46.0,3293.0,83.0,435.0
Melissa Savage,37,6.0,71.0,9432.0,109.0,306.0
Eric Lawson,51,1.0,41.0,4094.0,,395.0
Sherri Le,62,5.0,30.0,1408.0,177.0,541.0
Jose Roberson,64,2.0,40.0,1771.0,87.0,670.0
Alejandro Bennett,53,1.0,38.0,,127.0,376.0
Kristin Johnson,28,1.0,80.0,12498.0,95.0,742.0
Daniel Hill,42,3.0,39.0,6768.0,138.0,502.0
Madison Cole,26,10.0,73.0,,156.0,427.0
Nicole Snyder,47,,55.0,7131.0,153.0,352.0
Janice Jones,42,8.0,40.0,8987.0,88.0,573.0
Carmen Tapia,46,1.0,31.0,11648.0,131.0,272.0
Jessica Singh,32,,89.0,14643.0,143.0,325.0
Ashley Torres,63,3.0,39.0,2220.0,146.0,575.0
Reginald Patterson,23,5.0,94.0,19753.0,96.0,812.0
Ralph Arroyo,50,2.0,70.0,11042.0,168.0,509.0
Melanie Smith,40,2.0,53.0,,106.0,385.0
Christine Johnson,25,13.0,99.0,15951.0,145.0,827.0
Jacob Mckenzie,52,2.0,34.0,3261.0,64.0,207.0
Jessica Brown,45,7.0,41.0,7521.0,137.0,247.0
Sara Watson,52,3.0,27.0,3176.0,177.0,374.0
Monique Taylor,49,2.0,61.0,6111.0,144.0,221.0
Scott Cruz,53,5.0,14.0,,139.0,140.0
Lauren Myers,43,5.0,71.0,,85.0,386.0
Barbara Morrison,56,4.0,16.0,1201.0,124.0,335.0
Mrs. Kayla Lee MD,38,0.0,48.0,11370.0,85.0,
Stephen Weaver,39,7.0,33.0,8988.0,74.0,506.0
Joseph Jefferson,44,1.0,54.0,6186.0,81.0,529.0
Shawn Stewart,18,1.0,54.0,6186.0,81.0,529.0
Chelsea Roberts,22,9.0,80.0,18466.0,150.0,565.0
Michael Kaiser,31,2.0,65.0,11548.0,,445.0
Karina Russo,19,5.0,87.0,,138.0,860.0
Marcus Smith,49,2.0,,6121.0,153.0,476.0
Michele Mendoza,62,3.0,11.0,3164.0,,114.0
Cory Rodriguez Jr.,47,5.0,57.0,9621.0,105.0,632.0
Juan Palmer,42,2.0,38.0,11395.0,85.0,253.0
Ryan Mcdonald,31,5.0,69.0,15704.0,104.0,535.0
